customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0080-EMYVY,Female,0,0,0,14,1,0.0,DSL,0.0,1.0,0.0,0.0,0.0,0.0,One year,0,Credit card (automatic),51.45,727.85,0
6218-KNUBD,Male,0,0,0,6,1,0.0,DSL,0.0,1.0,0.0,0.0,1.0,0.0,Month-to-month,0,Electronic check,59.45,357.6,0
7337-CINUD,Female,0,1,1,8,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Bank transfer (automatic),19.5,159.35,0
7609-NRNCA,Female,0,0,0,17,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,0,Mailed check,19.55,280.85,0
0623-EJQEG,Male,0,0,0,65,1,1.0,Fiber optic,1.0,0.0,0.0,1.0,0.0,1.0,One year,0,Electronic check,93.55,6069.25,0
7153-CHRBV,Female,0,1,1,57,1,0.0,DSL,1.0,0.0,1.0,1.0,0.0,0.0,One year,1,Mailed check,59.3,3274.35,0
0871-URUWO,Male,0,1,0,13,1,1.0,Fiber optic,0.0,0.0,1.0,0.0,1.0,1.0,Month-to-month,1,Credit card (automatic),102.25,1359.0,1
9190-MFJLN,Male,1,0,0,19,1,0.0,Fiber optic,0.0,0.0,1.0,0.0,1.0,1.0,Month-to-month,1,Credit card (automatic),95.9,1777.9,1
6198-PNNSZ,Female,0,1,0,56,1,1.0,Fiber optic,1.0,1.0,1.0,0.0,1.0,1.0,One year,0,Bank transfer (automatic),109.8,6109.65,0
3317-VLGQT,Female,0,1,0,14,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,1.0,Month-to-month,1,Electronic check,78.1,1122.4,0
4132-POCZS,Male,0,1,0,52,0,0.0,DSL,1.0,0.0,0.0,0.0,0.0,1.0,Month-to-month,1,Electronic check,39.9,2020.9,0
5614-DNZCE,Female,0,0,0,58,1,0.0,DSL,1.0,1.0,1.0,1.0,0.0,0.0,Two year,1,Credit card (automatic),64.9,3795.45,0
1095-JUDTC,Female,1,0,0,47,1,1.0,Fiber optic,0.0,1.0,0.0,1.0,1.0,0.0,Month-to-month,1,Electronic check,95.05,4504.55,1
3896-RCYYE,Female,0,0,0,67,0,0.0,DSL,0.0,0.0,1.0,1.0,1.0,1.0,Month-to-month,1,Credit card (automatic),53.4,3579.15,0
9638-JIQYA,Male,0,0,0,2,0,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Credit card (automatic),24.9,49.7,0
3258-SANFR,Male,1,0,0,6,1,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Credit card (automatic),44.7,276.5,0
3726-TBHQT,Male,0,1,1,71,1,1.0,Fiber optic,1.0,1.0,1.0,1.0,1.0,1.0,Two year,1,Bank transfer (automatic),114.0,8175.9,0
3190-ITQXP,Female,0,1,1,46,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Bank transfer (automatic),20.25,890.35,0
0870-VEMYL,Female,0,0,0,5,1,0.0,DSL,1.0,0.0,0.0,1.0,0.0,0.0,Month-to-month,0,Credit card (automatic),53.85,259.8,1
4833-QTJNO,Male,1,1,0,67,1,1.0,Fiber optic,1.0,1.0,0.0,0.0,0.0,0.0,Month-to-month,0,Bank transfer (automatic),83.85,5588.8,0
3039-MJSLN,Male,0,0,1,3,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Bank transfer (automatic),20.2,50.6,0
0178-CIIKR,Female,0,0,0,3,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Mailed check,19.95,58.0,0
5385-SUIRI,Male,1,1,0,52,1,1.0,Fiber optic,1.0,0.0,1.0,0.0,1.0,1.0,Month-to-month,1,Electronic check,104.2,5568.35,1
3982-XWFZQ,Female,0,1,0,42,1,1.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Electronic check,50.25,2203.65,1
5774-QPLTF,Male,0,1,1,50,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,1,Mailed check,20.35,938.95,0
2322-VCZHZ,Male,1,1,0,23,1,0.0,Fiber optic,1.0,1.0,0.0,0.0,0.0,1.0,Month-to-month,1,Electronic check,90.0,2024.1,0
5010-IPEAQ,Female,0,1,1,67,0,0.0,DSL,1.0,1.0,1.0,1.0,1.0,0.0,Two year,0,Credit card (automatic),54.2,3623.95,0
4009-ALQFH,Female,0,0,0,25,1,0.0,Fiber optic,0.0,1.0,1.0,0.0,1.0,1.0,Month-to-month,1,Electronic check,99.5,2369.05,1
6383-ZTSIW,Female,1,1,0,39,1,0.0,Fiber optic,1.0,1.0,0.0,0.0,1.0,1.0,One year,0,Mailed check,99.1,3877.95,0
8990-YOZLV,Female,0,0,0,69,1,1.0,DSL,1.0,1.0,0.0,1.0,0.0,0.0,Two year,1,Mailed check,66.9,4577.9,0
3069-SSVSN,Female,0,0,0,1,0,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,One year,0,Mailed check,25.85,25.85,0
5222-IMUKT,Male,0,0,0,32,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,1.0,Month-to-month,0,Electronic check,91.05,2871.5,0
3627-FCRDW,Female,0,0,0,9,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Electronic check,71.0,672.55,1
7562-GSUHK,Female,0,0,0,16,1,0.0,Fiber optic,0.0,1.0,1.0,0.0,0.0,1.0,Month-to-month,1,Credit card (automatic),93.2,1573.7,1
6685-XSHHU,Male,0,1,1,60,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,1,Bank transfer (automatic),20.95,1270.55,0
8901-UPRHR,Female,0,1,1,72,1,1.0,Fiber optic,0.0,1.0,1.0,1.0,1.0,1.0,Two year,1,Bank transfer (automatic),109.2,7711.45,0
4903-UYAVB,Male,0,1,0,5,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Mailed check,19.35,126.05,1
0118-JPNOY,Female,1,0,0,26,1,0.0,Fiber optic,1.0,0.0,0.0,0.0,1.0,0.0,Month-to-month,1,Credit card (automatic),85.8,2193.65,0
6776-TLWOI,Male,0,0,0,3,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Mailed check,19.85,64.55,1
3845-FXCYS,Male,0,0,0,2,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Electronic check,19.65,31.2,0
5857-XRECV,Female,0,0,1,2,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,0,Bank transfer (automatic),20.5,38.25,0
0725-CXOTM,Female,0,0,0,36,1,1.0,DSL,1.0,0.0,1.0,1.0,1.0,1.0,One year,1,Credit card (automatic),89.65,3348.1,0
4343-EJVQB,Male,0,0,0,7,1,0.0,Fiber optic,1.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Mailed check,74.35,533.6,0
9000-PLFUZ,Female,1,1,0,60,0,0.0,DSL,0.0,1.0,0.0,0.0,1.0,1.0,Two year,1,Credit card (automatic),49.45,2907.55,0
3427-GGZZI,Female,0,1,0,19,1,1.0,Fiber optic,0.0,1.0,0.0,0.0,0.0,1.0,Month-to-month,1,Electronic check,89.1,1620.8,0
7779-ORAEL,Male,1,1,0,45,1,1.0,DSL,1.0,0.0,1.0,1.0,0.0,1.0,Two year,0,Credit card (automatic),75.15,3480.35,0
0644-OQMDK,Male,1,0,0,4,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Electronic check,70.65,293.85,0
4077-CROMM,Female,0,1,1,31,1,1.0,Fiber optic,0.0,0.0,1.0,1.0,1.0,1.0,Month-to-month,1,Electronic check,104.2,3243.45,1
3154-CFSZG,Male,0,1,1,47,1,0.0,Fiber optic,1.0,0.0,1.0,0.0,0.0,1.0,Month-to-month,0,Electronic check,90.05,4137.2,0
2868-MZAGQ,Male,0,0,0,1,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,1.0,Month-to-month,1,Electronic check,79.25,79.25,1
4847-QNOKA,Female,0,0,0,1,1,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Bank transfer (automatic),44.9,44.9,1
2220-IAHLS,Female,0,0,0,1,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Credit card (automatic),19.4,19.4,0
1658-XUHBX,Female,1,1,1,59,1,1.0,Fiber optic,0.0,0.0,1.0,0.0,0.0,1.0,Month-to-month,1,Credit card (automatic),88.75,5348.65,0
6379-RXJRQ,Male,0,1,0,10,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Electronic check,70.1,659.65,1
2378-HTWFW,Male,1,0,0,35,1,1.0,Fiber optic,1.0,0.0,0.0,0.0,0.0,1.0,Month-to-month,0,Credit card (automatic),91.0,3180.5,0
8650-RHRKE,Male,0,0,0,4,0,0.0,DSL,0.0,0.0,1.0,0.0,0.0,0.0,Month-to-month,1,Electronic check,29.65,118.5,1
4377-VDHYI,Male,0,1,1,32,1,0.0,Fiber optic,1.0,1.0,0.0,0.0,0.0,1.0,One year,1,Electronic check,90.8,3023.85,0
0475-RIJEP,Male,0,0,0,43,1,1.0,Fiber optic,0.0,1.0,0.0,0.0,0.0,0.0,Month-to-month,1,Electronic check,77.85,3365.85,1
1260-TTRXI,Male,0,0,0,4,1,0.0,DSL,0.0,0.0,0.0,0.0,0.0,1.0,Month-to-month,0,Electronic check,54.3,195.3,1
3719-TDVQB,Female,1,1,0,54,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,1,Mailed check,18.95,1031.1,0
6328-ZPBGN,Female,1,0,0,11,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,1.0,Month-to-month,1,Bank transfer (automatic),95.15,997.65,1
0201-MIBOL,Female,1,0,0,66,1,1.0,Fiber optic,1.0,0.0,0.0,0.0,1.0,1.0,Two year,1,Bank transfer (automatic),102.4,6471.85,0
4937-QPZPO,Male,0,1,1,61,1,1.0,Fiber optic,0.0,0.0,1.0,0.0,1.0,1.0,One year,1,Electronic check,99.9,6241.35,0
2925-VDZHY,Male,0,1,1,72,1,1.0,DSL,1.0,1.0,1.0,1.0,1.0,1.0,Two year,0,Credit card (automatic),88.7,6501.35,0
6981-TDRFT,Male,0,1,1,44,0,0.0,DSL,0.0,0.0,1.0,1.0,1.0,1.0,One year,1,Electronic check,54.3,2317.1,0
3413-CSSTH,Male,0,0,0,41,1,1.0,DSL,0.0,0.0,1.0,0.0,0.0,0.0,Month-to-month,1,Bank transfer (automatic),55.7,2237.55,0
8033-VCZGH,Male,0,1,0,50,1,1.0,Fiber optic,1.0,0.0,1.0,0.0,1.0,1.0,One year,1,Electronic check,103.95,5231.3,0
4789-KWMXN,Male,0,1,0,47,1,1.0,Fiber optic,1.0,0.0,1.0,1.0,1.0,1.0,One year,1,Credit card (automatic),110.85,5275.8,1
0224-NIJLP,Male,0,1,1,8,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Mailed check,20.15,165.5,0
7542-CYDDM,Male,0,0,0,18,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Mailed check,20.05,358.5,0
4718-WXBGI,Male,0,1,1,72,1,1.0,DSL,1.0,1.0,1.0,1.0,1.0,1.0,Two year,1,Credit card (automatic),91.95,6614.9,0
2867-UIMSS,Male,0,0,0,1,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,1.0,Month-to-month,0,Electronic check,80.5,80.5,1
8495-PRWFH,Female,1,0,0,42,1,1.0,DSL,0.0,0.0,1.0,0.0,0.0,0.0,Month-to-month,0,Electronic check,55.65,2421.75,0
0439-IFYUN,Female,1,0,0,18,1,0.0,Fiber optic,0.0,1.0,0.0,0.0,0.0,0.0,Month-to-month,1,Electronic check,74.7,1294.6,0
5716-LIBJC,Female,0,0,1,13,1,1.0,Fiber optic,0.0,1.0,1.0,0.0,1.0,1.0,One year,1,Credit card (automatic),104.15,1299.1,0
2868-LLSKM,Female,0,1,1,68,1,1.0,Fiber optic,0.0,1.0,0.0,1.0,0.0,0.0,One year,1,Bank transfer (automatic),83.65,5733.4,0
8111-RKSPX,Male,0,0,0,4,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Bank transfer (automatic),72.2,305.55,1
2988-QRAJY,Male,0,0,0,69,1,1.0,Fiber optic,1.0,1.0,1.0,0.0,1.0,1.0,Two year,1,Credit card (automatic),110.05,7430.75,0
1585-MQSSU,Male,0,0,0,17,1,0.0,DSL,0.0,0.0,0.0,1.0,0.0,0.0,Month-to-month,0,Mailed check,51.5,900.5,1
0071-NDAFP,Male,0,1,1,25,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Credit card (automatic),25.5,630.6,0
2856-NNASM,Male,1,0,0,43,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,1.0,Month-to-month,1,Mailed check,89.55,3856.75,1
7328-ZJAJO,Female,0,1,1,59,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Credit card (automatic),19.5,1222.65,0
6458-CYIDZ,Female,1,0,0,5,1,0.0,Fiber optic,1.0,1.0,0.0,0.0,0.0,0.0,Month-to-month,0,Electronic check,80.7,374.8,0
8559-CIZFV,Male,0,1,1,21,1,1.0,DSL,1.0,1.0,0.0,1.0,1.0,0.0,One year,0,Mailed check,77.5,1625.0,1
1090-PYKCI,Female,0,1,1,69,1,1.0,Fiber optic,1.0,1.0,1.0,1.0,1.0,0.0,One year,1,Credit card (automatic),105.1,7234.8,0
3058-WQDRE,Male,0,0,0,13,0,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Bank transfer (automatic),25.15,331.85,0
7547-EKNFS,Male,0,1,0,42,1,1.0,Fiber optic,0.0,1.0,1.0,0.0,1.0,0.0,Month-to-month,1,Bank transfer (automatic),95.25,3959.35,1
2279-AXJJK,Male,0,1,0,52,1,1.0,Fiber optic,0.0,1.0,0.0,1.0,0.0,1.0,Month-to-month,1,Credit card (automatic),95.65,5088.4,0
6769-DYBQN,Male,1,0,0,46,1,0.0,Fiber optic,1.0,0.0,0.0,0.0,0.0,1.0,Month-to-month,0,Electronic check,85.0,3969.4,1
0909-SELIE,Male,0,1,0,61,1,1.0,DSL,1.0,1.0,1.0,1.0,0.0,1.0,Two year,1,Bank transfer (automatic),80.8,4860.85,0
3417-TSCIC,Male,0,0,0,29,0,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,One year,1,Mailed check,24.85,788.05,0
1042-HFUCW,Female,0,0,1,25,1,0.0,DSL,0.0,1.0,0.0,1.0,0.0,0.0,One year,1,Credit card (automatic),54.75,1266.35,0
4439-JMPMT,Female,0,1,1,5,1,0.0,Fiber optic,0.0,0.0,0.0,1.0,1.0,0.0,Month-to-month,1,Electronic check,85.75,470.95,1
6537-OTKMY,Male,0,0,0,15,0,0.0,DSL,0.0,0.0,1.0,0.0,1.0,1.0,One year,0,Electronic check,50.75,688.2,0
8999-EXMNO,Female,0,1,1,19,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Mailed check,20.15,387.7,0
6725-TPKJO,Male,0,0,0,44,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Mailed check,20.05,845.25,0
2446-BEGGB,Female,1,0,0,6,1,1.0,Fiber optic,0.0,1.0,0.0,0.0,1.0,1.0,Month-to-month,1,Electronic check,98.25,560.6,1
7162-WPHPM,Male,0,1,1,58,1,1.0,DSL,1.0,1.0,1.0,1.0,0.0,0.0,Two year,0,Credit card (automatic),71.6,4230.25,0
1599-MMYRQ,Male,0,1,1,62,1,0.0,Fiber optic,1.0,1.0,0.0,0.0,0.0,0.0,One year,1,Credit card (automatic),81.45,4983.05,0
8821-KVZKQ,Female,0,1,1,70,0,0.0,DSL,0.0,1.0,1.0,1.0,1.0,1.0,One year,1,Bank transfer (automatic),58.4,4113.15,0
1496-GGSUK,Female,1,0,0,1,0,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Mailed check,25.7,25.7,1
6434-TTGJP,Male,0,1,1,10,0,0.0,DSL,1.0,1.0,1.0,1.0,0.0,1.0,Two year,0,Credit card (automatic),53.7,521.0,0
0042-JVWOJ,Male,0,0,0,26,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,1,Bank transfer (automatic),19.6,471.85,0
0130-SXOUN,Male,0,0,0,66,1,1.0,Fiber optic,0.0,1.0,0.0,0.0,0.0,1.0,Month-to-month,0,Credit card (automatic),89.4,5976.9,0
2575-GFSOE,Female,0,1,1,7,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Electronic check,69.0,506.9,1
2330-PQGDQ,Male,0,1,1,51,1,1.0,Fiber optic,0.0,1.0,0.0,1.0,0.0,0.0,One year,0,Bank transfer (automatic),84.2,4299.75,0
1452-UZOSF,Male,0,1,1,72,1,1.0,Fiber optic,1.0,1.0,1.0,1.0,1.0,0.0,Two year,1,Credit card (automatic),106.1,7548.6,0
2097-YVPKN,Male,0,0,0,65,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Mailed check,25.75,1654.75,0
2842-JTCCU,Male,0,0,0,2,1,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Bank transfer (automatic),46.05,80.35,1
8597-CTXVJ,Male,0,0,1,70,1,1.0,DSL,1.0,1.0,0.0,1.0,0.0,0.0,One year,0,Bank transfer (automatic),64.95,4551.5,0
6631-HMANX,Male,0,1,0,72,1,1.0,DSL,0.0,1.0,1.0,1.0,1.0,1.0,Two year,1,Credit card (automatic),85.45,6227.5,0
9962-BFPDU,Female,0,1,1,1,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Mailed check,20.05,20.05,0
3296-SILRA,Female,1,1,0,1,1,0.0,Fiber optic,0.0,1.0,0.0,0.0,0.0,0.0,Month-to-month,1,Mailed check,76.4,76.4,1
9681-OXGVC,Female,0,0,0,5,1,1.0,Fiber optic,0.0,0.0,1.0,0.0,1.0,1.0,Month-to-month,1,Electronic check,100.5,514.0,1
6394-HHHZM,Male,0,0,0,3,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Mailed check,20.7,57.5,0
5995-LFTLE,Male,0,0,0,58,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,1,Credit card (automatic),25.3,1474.35,0
5180-UCIIQ,Male,1,1,1,22,0,0.0,DSL,1.0,0.0,0.0,0.0,0.0,1.0,Month-to-month,0,Mailed check,40.05,880.2,1
1932-UEDCX,Male,1,1,0,33,1,1.0,Fiber optic,0.0,1.0,0.0,0.0,1.0,1.0,Month-to-month,1,Bank transfer (automatic),100.6,3270.25,0
7153-OANIO,Male,0,0,0,1,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Electronic check,69.95,69.95,1
5188-HGMLP,Male,1,1,0,54,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Bank transfer (automatic),74.0,3919.15,0
0665-XHDJU,Male,0,1,0,72,1,1.0,Fiber optic,0.0,1.0,0.0,0.0,1.0,1.0,Two year,1,Electronic check,99.4,7285.7,0
6521-YYTYI,Male,0,0,1,1,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,1.0,Month-to-month,1,Electronic check,93.3,93.3,1
8878-HMWBV,Male,0,0,0,3,1,0.0,DSL,0.0,0.0,1.0,0.0,0.0,0.0,Month-to-month,1,Electronic check,49.15,169.05,1
8265-HKSOW,Female,0,1,1,72,1,1.0,Fiber optic,1.0,1.0,1.0,1.0,0.0,1.0,Two year,0,Credit card (automatic),107.45,7658.3,0
3544-FBCAS,Female,0,1,1,72,1,1.0,DSL,1.0,1.0,1.0,0.0,1.0,1.0,Two year,1,Credit card (automatic),83.6,5959.3,0
5331-RGMTT,Male,1,1,0,54,1,1.0,Fiber optic,0.0,0.0,1.0,0.0,1.0,1.0,Month-to-month,1,Credit card (automatic),99.05,5295.7,0
4759-PXTAN,Female,0,1,0,59,1,1.0,DSL,0.0,1.0,0.0,1.0,1.0,1.0,One year,1,Electronic check,80.1,4693.2,0
7054-DMVAS,Male,0,0,0,54,1,0.0,DSL,1.0,1.0,0.0,0.0,1.0,0.0,Two year,1,Bank transfer (automatic),65.3,3512.9,0
3428-MMGUB,Male,0,0,0,60,1,1.0,Fiber optic,0.0,0.0,1.0,0.0,1.0,0.0,Two year,1,Electronic check,89.55,5231.2,0
6549-BTYPG,Female,0,1,0,60,0,0.0,DSL,0.0,1.0,1.0,1.0,1.0,1.0,Two year,0,Credit card (automatic),60.8,3603.45,0
7823-JSOAG,Male,0,0,0,3,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Electronic check,74.5,217.45,0
3705-RHRFR,Female,0,1,0,69,1,1.0,Fiber optic,1.0,0.0,0.0,0.0,1.0,1.0,Two year,0,Bank transfer (automatic),99.15,6875.35,0
9374-YOLBJ,Female,0,1,1,1,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Electronic check,19.25,19.25,0
9074-KGVOX,Male,0,1,1,50,0,0.0,DSL,1.0,0.0,0.0,0.0,1.0,0.0,Month-to-month,1,Credit card (automatic),39.45,2021.35,0
6128-DAFVY,Female,0,0,0,56,0,0.0,DSL,0.0,0.0,0.0,0.0,1.0,1.0,Month-to-month,1,Credit card (automatic),44.85,2564.95,0
9933-QRGTX,Female,0,1,0,60,1,0.0,Fiber optic,1.0,0.0,0.0,1.0,1.0,1.0,Two year,1,Electronic check,97.2,5611.75,0
4476-OSWTN,Male,1,1,0,69,1,1.0,Fiber optic,1.0,0.0,1.0,1.0,1.0,1.0,One year,1,Mailed check,110.55,7610.1,0
3751-KTZEL,Female,0,0,0,1,0,0.0,DSL,0.0,0.0,0.0,0.0,0.0,1.0,Month-to-month,0,Mailed check,35.05,35.05,1
1977-STDKI,Female,1,0,0,1,1,0.0,Fiber optic,0.0,1.0,0.0,0.0,0.0,0.0,Month-to-month,1,Electronic check,73.0,73.0,1
5066-GFJMM,Female,0,1,0,3,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Mailed check,19.9,45.75,0
2661-GKBTK,Male,0,1,1,60,1,0.0,DSL,0.0,1.0,0.0,1.0,1.0,1.0,Two year,0,Bank transfer (automatic),76.95,4543.95,0
0458-HEUZG,Female,0,0,0,13,0,0.0,DSL,0.0,0.0,1.0,1.0,0.0,0.0,Two year,0,Mailed check,35.4,450.4,0
7268-WNTCP,Male,0,1,1,62,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Bank transfer (automatic),20.45,1297.35,0
0824-VWDPO,Female,0,0,0,45,1,1.0,Fiber optic,1.0,1.0,0.0,0.0,0.0,1.0,One year,0,Bank transfer (automatic),96.75,4442.75,0
8409-WQJUX,Female,0,0,0,25,0,0.0,DSL,0.0,0.0,1.0,1.0,1.0,1.0,One year,0,Electronic check,54.2,1423.15,0
2578-JQPHZ,Male,0,0,0,44,1,0.0,Fiber optic,0.0,0.0,1.0,1.0,1.0,1.0,Two year,0,Bank transfer (automatic),100.1,4378.35,0
3278-FSIXX,Female,0,0,0,2,1,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Mailed check,45.25,74.2,0
5813-UECBU,Male,1,0,0,33,1,1.0,Fiber optic,0.0,1.0,1.0,0.0,0.0,0.0,Month-to-month,1,Credit card (automatic),83.85,2716.3,1
0328-GRPMV,Female,0,0,0,1,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Electronic check,70.1,70.1,1
9746-UGFAC,Female,0,0,0,22,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,0,Bank transfer (automatic),20.85,450.65,0
2946-KIQSP,Female,0,0,0,35,0,0.0,DSL,0.0,0.0,1.0,1.0,0.0,0.0,Month-to-month,1,Mailed check,33.45,1175.85,0
0625-AFOHS,Female,0,1,1,29,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Mailed check,20.2,558.8,0
6726-WEXXK,Male,1,1,0,27,1,1.0,Fiber optic,1.0,0.0,1.0,0.0,0.0,0.0,One year,1,Electronic check,85.9,2220.1,0
4636-OLWOE,Male,0,0,1,54,1,0.0,DSL,0.0,1.0,1.0,1.0,0.0,0.0,One year,1,Electronic check,61.0,3283.05,0
4342-HENTK,Female,1,0,0,2,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Electronic check,70.65,142.35,1
4685-ERGHK,Male,0,0,0,57,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,0.0,One year,1,Electronic check,86.9,4939.25,0
0885-HMGPY,Male,0,0,0,62,1,1.0,DSL,1.0,1.0,1.0,1.0,0.0,0.0,Two year,0,Bank transfer (automatic),69.4,4237.5,0
5003-OKNNK,Female,0,1,1,15,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,0,Credit card (automatic),20.35,335.95,0
4195-SMMNX,Male,0,0,0,2,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Mailed check,20.35,33.2,1
7208-PSIHR,Female,0,1,0,70,1,1.0,Fiber optic,0.0,0.0,1.0,1.0,1.0,1.0,Two year,1,Bank transfer (automatic),104.3,7188.5,0
4012-ZTHBR,Female,0,1,1,21,1,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,1,Electronic check,44.95,926.25,0
0489-WMEMG,Female,0,0,1,23,1,0.0,DSL,0.0,0.0,0.0,1.0,0.0,0.0,One year,1,Electronic check,49.45,1119.35,0
7435-ZNUYY,Male,0,0,0,6,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,0,Mailed check,20.6,116.6,0
1354-YZFNB,Male,0,1,1,4,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,0,Credit card (automatic),19.55,68.8,0
6956-SMUCM,Female,0,0,0,3,1,0.0,Fiber optic,1.0,0.0,1.0,0.0,1.0,1.0,Month-to-month,1,Credit card (automatic),99.0,287.4,1
2985-FMWYF,Female,0,0,0,23,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,1.0,Month-to-month,1,Electronic check,93.5,2341.55,0
2812-ENYMO,Male,0,0,0,26,0,0.0,DSL,1.0,0.0,0.0,1.0,1.0,1.0,One year,0,Credit card (automatic),54.55,1362.85,0
2717-HVIZY,Female,0,0,1,8,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,0,Mailed check,20.05,163.6,0
3223-WZWJM,Male,0,0,0,26,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,1.0,Month-to-month,1,Electronic check,83.95,2254.2,1
3422-GALYP,Male,0,0,0,2,1,1.0,Fiber optic,0.0,1.0,0.0,0.0,0.0,0.0,Month-to-month,1,Electronic check,79.45,145.15,0
9053-JZFKV,Male,0,0,0,67,1,1.0,Fiber optic,1.0,1.0,1.0,1.0,1.0,1.0,Two year,0,Credit card (automatic),116.2,7752.3,1
